"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Victoria, British Columbia [59935]","2021A003559935","Percent change in crime severity index","Percent","239","units","0","v44312684","38.2","2.87","","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Percent change in crime severity index","Percent","239","units","0","v44312684","38.2","-6.02","","","","2"
"2000","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","109.94","","","","2"
"2001","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","97.23","","","","2"
"2002","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","91.87","","","","2"
"2003","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","89.33","","","","2"
"2004","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","83.87","","","","2"
"2005","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","74.15","","","","2"
"2006","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","81.54","","","","2"
"2007","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","80.66","","","","2"
"2008","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","82.32","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","82.53","","","","2"
"2010","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","85.51","","","","2"
"2011","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","72.99","","","","2"
"2012","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","64.67","","","","2"
"2013","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","53.32","","","","2"
"2014","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","57.01","","","","2"
"2015","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","67.10","","","","2"
"2016","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","55.90","","","","2"
"2017","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","63.19","","","","2"
"2018","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","61.42","","","","2"
"2019","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","64.82","","","","2"
"2020","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","73.80","","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Violent crime severity index","Index","160","units","0","v44312685","38.3","82.41","","","","2"
"2000","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-8.93","","","","2"
"2001","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-11.56","","","","2"
"2002","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-5.51","","","","2"
"2003","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-2.76","","","","2"
"2004","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-6.11","","","","2"
"2005","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-11.59","","","","2"
"2006","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","9.97","","","","2"
"2007","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-1.08","","","","2"
"2008","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","2.06","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","0.26","","","","2"
"2010","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","3.61","","","","2"
"2011","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-14.64","","","","2"
"2012","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-11.40","","","","2"
"2013","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-17.55","","","","2"
"2014","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","6.92","","","","2"
"2015","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","17.70","","","","2"
"2016","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-16.69","","","","2"
"2017","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","13.04","","","","2"
"2018","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","-2.80","","","","2"
"2019","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","5.54","","","","2"
"2020","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","13.85","","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Percent change in violent crime severity index","Percent","239","units","0","v44312686","38.4","11.67","","","","2"
"2000","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","128.17","","","","2"
"2001","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","125.06","","","","2"
"2002","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","121.77","","","","2"
"2003","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","123.08","","","","2"
"2004","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","128.69","","","","2"
"2005","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","121.22","","","","2"
"2006","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","130.60","","","","2"
"2007","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","118.33","","","","2"
"2008","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","111.36","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","97.28","","","","2"
"2010","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","87.94","","","","2"
"2011","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","72.70","","","","2"
"2012","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","72.17","","","","2"
"2013","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","59.32","","","","2"
"2014","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","62.21","","","","2"
"2015","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","71.20","","","","2"
"2016","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","64.17","","","","2"
"2017","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","59.38","","","","2"
"2018","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","64.59","","","","2"
"2019","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","77.01","","","","2"
"2020","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","76.65","","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Non-violent crime severity index","Index","160","units","0","v44312687","38.5","67.34","","","","2"
"2000","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-14.49","","","","2"
"2001","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-2.43","","","","2"
"2002","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-2.63","","","","2"
"2003","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","1.08","","","","2"
"2004","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","4.56","","","","2"
"2005","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-5.80","","","","2"
"2006","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","7.74","","","","2"
"2007","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-9.40","","","","2"
"2008","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-5.89","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-12.64","","","","2"
"2010","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-9.60","","","","2"
"2011","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-17.33","","","","2"
"2012","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-0.73","","","","2"
"2013","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-17.81","","","","2"
"2014","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","4.87","","","","2"
"2015","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","14.45","","","","2"
"2016","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-9.87","","","","2"
"2017","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-7.46","","","","2"
"2018","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","8.77","","","","2"
"2019","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","19.23","","","","2"
"2020","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-0.47","","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Percent change in non-violent crime severity index","Percent","239","units","0","v44312688","38.6","-12.15","","","","2"
"2000","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2001","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2002","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2003","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2004","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2005","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2006","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","0.00","","","","2"
"2007","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","0.00","","","","2"
"2008","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","0.00","","","","2"
"2010","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","0.00","","","","2"
"2011","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2012","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2013","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2014","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2015","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2016","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2017","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2018","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2019","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2020","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Youth crime severity index","Index","160","units","0","v53079753","38.7","","..","","","2"
"2006","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","0.00","","","","2"
"2007","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","0.00","","","","2"
"2008","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","0.00","","","","2"
"2010","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","0.00","","","","2"
"2011","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2012","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2013","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2014","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2015","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2016","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2017","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2018","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2019","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2020","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth crime severity index","Percent","239","units","0","v87984951","38.8","","..","","","2"
"2000","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2001","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2002","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2003","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2004","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2005","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2006","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","0.00","","","","2"
"2007","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","0.00","","","","2"
"2008","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","0.00","","","","2"
"2010","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","0.00","","","","2"
"2011","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2012","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2013","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2014","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2015","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2016","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2017","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2018","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2019","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2020","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Youth violent crime severity index","Index","160","units","0","v53079754","38.9","","..","","","2"
"2006","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","0.00","","","","2"
"2007","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","0.00","","","","2"
"2008","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","0.00","","","","2"
"2009","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","0.00","","","","2"
"2010","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","0.00","","","","2"
"2011","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2012","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2013","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2014","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2015","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2016","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2017","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2018","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2019","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2020","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2021","Victoria, British Columbia [59935]","2021A003559935","Percent change in youth violent crime severity index","Percent","239","units","0","v87984952","38.10","","..","","","2"
"2000","Victoria, British Columbia [59935]","2021A003559935","Youth non-violent crime severity index","Index","160","units","0","v53079746","38.11","","..","","","2"
"2001","Victoria, British Columbia [59935]","2021A003559935","Youth non-violent crime severity index","Index","160","units","0","v53079746","38.11","","..","","","2"
"2002","Victoria, British Columbia [59935]","2021A003559935","Youth non-violent crime severity index","Index","160","units","0","v53079746","38.11","","..","","","2"
